350	1698
352.2861431	1672.565053
354.0977732	1613.784287
364.1872945	1562.999806
384.6049127	1526.833464
394.5363368	1486.087562
402.1134591	1426.818476
436.6944671	1394.163317
481.0148382	1360.2915
494.0920053	1351.549393
550.7321082	1344.161412
587.9942309	1334.061899
626.9064457	1317.955762
671.8949692	1284.616507
712.4929484	1269.641558
761.7338872	1255.796639
816.4188689	1231.866483
862.6814255	1220.497408
896.1771393	1209.493254
946.708339	1193.731635
994.2133719	1185.812139
1047.431371	1180.377609
1074.802997	1173.621864
1120.475607	1154.49193
1141.150035	1148.670578
1191.103524	1128.129467
1206.287839	1115.943825
1248.179918	1102.582345
1285.298314	1104.959109
1333.098607	1092.591914
1360.938521	1088.424762
1394.819958	1057.234227
1421.643521	1002.286771
1434.024604	955.1370028
1436.772626	902.6499604
1450.836405	854.4611918
1453.841359	797.6135683
1442.964786	757.2911987
1449.602339	724.5909163
1448.115511	689.0306364
1450	648
