1324	1024
1323.40801852848	1042.83715585879
1321.63441039434	1061.59997006929
1318.68617521861	1080.21439437572
1314.57494833859	1098.60696614946
1309.31695488855	1116.70509831248
1302.93294576648	1134.43736580540
1295.44811573981	1151.73378746952
1286.89200401316	1168.52610223051
1277.29837765060	1184.74803849370
1266.70509831248	1200.33557568774
1255.15397283274	1215.22719692461
1242.69058822642	1229.36413177861
1229.36413177861	1242.69058822642
1215.22719692461	1255.15397283274
1200.33557568774	1266.70509831248
1184.74803849370	1277.29837765060
1168.52610223051	1286.89200401316
1151.73378746952	1295.44811573981
1134.43736580540	1302.93294576648
1116.70509831248	1309.31695488855
1098.60696614946	1314.57494833859
1080.21439437572	1318.68617521861
1061.59997006929	1321.63441039434
1042.83715585879	1323.40801852848
1024	1324
1005.16284414121	1323.40801852848
986.400029930709	1321.63441039434
967.785605624283	1318.68617521861
949.393033850544	1314.57494833859
931.294901687516	1309.31695488855
913.562634194597	1302.93294576648
896.266212530478	1295.44811573981
879.473897769485	1286.89200401316
863.251961506301	1277.29837765060
847.664424312258	1266.70509831248
832.772803075393	1255.15397283274
818.635868221393	1242.69058822642
805.309411773577	1229.36413177861
792.846027167263	1215.22719692461
781.294901687516	1200.33557568774
770.701622349396	1184.74803849370
761.107995986841	1168.52610223051
752.551884260194	1151.73378746952
745.067054233525	1134.43736580540
738.683045111454	1116.70509831248
733.425051661411	1098.60696614946
729.313824781393	1080.21439437572
726.365589605657	1061.59997006929
724.591981471519	1042.83715585879
724	1024
724.591981471519	1005.16284414121
726.365589605657	986.400029930709
729.313824781393	967.785605624283
733.425051661411	949.393033850544
738.683045111454	931.294901687516
745.067054233525	913.562634194597
752.551884260194	896.266212530478
761.107995986841	879.473897769485
770.701622349395	863.251961506301
781.294901687516	847.664424312258
792.846027167263	832.772803075393
805.309411773577	818.635868221394
818.635868221393	805.309411773577
832.772803075393	792.846027167263
847.664424312258	781.294901687516
863.251961506301	770.701622349395
879.473897769486	761.107995986841
896.266212530478	752.551884260194
913.562634194597	745.067054233525
931.294901687516	738.683045111454
949.393033850544	733.425051661411
967.785605624283	729.313824781393
986.400029930709	726.365589605657
1005.16284414121	724.591981471519
1024	724
1042.83715585879	724.591981471519
1061.59997006929	726.365589605657
1080.21439437572	729.313824781393
1098.60696614946	733.425051661411
1116.70509831248	738.683045111454
1134.43736580540	745.067054233525
1151.73378746952	752.551884260194
1168.52610223051	761.107995986841
1184.74803849370	770.701622349396
1200.33557568774	781.294901687516
1215.22719692461	792.846027167263
1229.36413177861	805.309411773576
1242.69058822642	818.635868221393
1255.15397283274	832.772803075393
1266.70509831248	847.664424312258
1277.29837765060	863.251961506301
1286.89200401316	879.473897769485
1295.44811573981	896.266212530478
1302.93294576648	913.562634194597
1309.31695488855	931.294901687516
1314.57494833859	949.393033850543
1318.68617521861	967.785605624283
1321.63441039434	986.400029930709
1323.40801852848	1005.16284414121
