350	1698
359.04788	1601.207501
368.09576	1554.819797
377.14364	1533.700827
386.19152	1512.325808
395.2394	1473.867772
404.28728	1430.973057
413.3351599	1406.026498
422.3830399	1395.646012
431.4309199	1392.888248
440.4787999	1390.906147
449.5266799	1386.22179
458.5745599	1379.528914
467.6224399	1371.780349
476.6703199	1363.928928
485.7181999	1356.91783
494.7660799	1351.487489
503.8139599	1347.973759
512.8618399	1346.025499
521.9097198	1345.15583
530.9575998	1344.877877
540.0054798	1344.704765
549.0533598	1344.149617
558.1012398	1342.791189
567.1491198	1340.671391
576.1969998	1338.031452
585.2448798	1335.113375
594.2927598	1332.128508
603.3406398	1328.967403
612.3885198	1325.329376
621.4363998	1320.911196
630.4842797	1315.418135
639.5321597	1308.895219
648.5800397	1301.834167
657.6279197	1294.75709
666.6757997	1288.186102
675.7236797	1282.63329
684.7715597	1278.269408
693.8194397	1274.847983
702.8673197	1272.09714
711.9151997	1269.745005
720.9630797	1267.539837
730.0109597	1265.327469
739.0588396	1262.98326
748.1067196	1260.382571
757.1545996	1257.400767
766.2024796	1253.919932
775.2503596	1249.981304
784.2982396	1245.787832
793.3461196	1241.549699
802.3939996	1237.47709
811.4418796	1233.780187
820.4897596	1230.662594
829.5376396	1228.13398
838.5855196	1225.982999
847.6333995	1223.98628
856.6812795	1221.92045
865.7291595	1219.564376
874.7770395	1216.827861
883.8249195	1213.82177
892.8727995	1210.674042
901.9206795	1207.509278
910.9685595	1204.40837
920.0164395	1201.421522
929.0643195	1198.598299
938.1121995	1195.988267
947.1600795	1193.640992
956.2079595	1191.592003
965.2558394	1189.828478
974.3037194	1188.32719
983.3515994	1187.064915
992.3994794	1186.018427
1001.447359	1185.158029
1010.495239	1184.406133
1019.543119	1183.66366
1028.590999	1182.831424
1037.638879	1181.810243
1046.686759	1180.500933
1055.734639	1178.804467
1064.782519	1176.622619
1073.830399	1173.857419
1082.878279	1170.455226
1091.926159	1166.607708
1100.974039	1162.590922
1110.021919	1158.681003
1119.069799	1155.154084
1128.117679	1152.224121
1137.165559	1149.706086
1146.213439	1147.260725
1155.261319	1144.608077
1164.309199	1141.519254
1173.357079	1137.767012
1182.404959	1133.124112
1191.452839	1127.363331
1200.500719	1120.618944
1209.548599	1114.299273
1218.596479	1109.40009
1227.644359	1105.908517
1236.692239	1103.733153
1245.740119	1102.782599
1254.787999	1102.931193
1263.835879	1103.734701
1272.883759	1104.575792
1281.931639	1104.83541
1290.979519	1103.940649
1300.027399	1101.938177
1309.075279	1099.317768
1318.123159	1096.578801
1327.171039	1094.220652
1336.218919	1092.729216
1345.266799	1091.84469
1354.314679	1090.186455
1363.362559	1086.290923
1372.410439	1079.659821
1381.458319	1071.579975
1390.506199	1063.531318
1399.554079	1056.736009
1408.601959	1047.087311
1417.649839	1025.462982
1426.697719	981.7445269
1435.745599	891.7899732
1444.793479	772.2536051
1450	648
